noop,ycall-registration-minimal,ycall-deregistration-minimal,fork-simple,fork-ycall,vfork-simple,vfork-ycall
29,6302,7689,40540,43958,10808,11930
30,6693,7677,37661,44137,10972,14783
29,6537,7560,45573,46318,14557,11306
29,6450,7640,39484,44211,11065,12156
30,7317,7642,37203,41960,10528,12240
29,6240,7691,36915,41459,15630,12548
30,6672,7621,45086,42817,11104,12582
30,7006,7647,39935,45434,11616,11935
29,6485,7754,40548,46864,15990,12711
30,6854,7523,41079,47008,13314,12805
30,6937,7656,43043,40747,11113,11346
30,6678,7581,38064,43524,14265,12505
29,6907,7717,39959,45507,15902,11078
30,6497,7628,40205,44803,12361,11644
29,6944,7590,39057,46043,11944,11389
29,6931,7682,39539,43427,14555,11342
30,6368,7608,37247,45991,16816,14716
30,6761,7673,39832,41954,12462,11252
30,5815,7716,40899,42139,16981,11424
29,7136,7570,38329,47914,11982,11086
29,6668,7650,40906,42333,16057,11019
30,6441,7681,45545,41645,12342,11289
29,6547,7694,40011,46095,11421,11512
29,6560,7621,40141,44446,16650,11672
30,6299,7665,42133,42159,10542,11329
29,6678,7593,41253,42344,15014,12952
29,6764,7701,38862,47267,15273,11529
30,6685,7654,41323,44751,12219,12111
29,6778,7781,41107,41738,11940,12746
29,7162,7631,38717,45479,11675,12348
31,6132,7614,42103,41939,15266,11789
29,6854,7627,38530,43808,11266,11330
30,6551,7687,41009,45651,11888,14825
29,6758,7778,40548,42748,12317,12214
31,6796,7683,37688,42686,19021,10947
29,6532,7610,37067,41843,11040,11760
29,6821,7569,42668,46669,11673,11183
30,6570,7750,39817,42432,10537,11518
29,6669,7815,38073,42334,15157,11967
29,8905,7558,42689,45752,14196,13544
29,6427,7631,38054,42888,10957,10982
29,6726,7676,37532,41662,11250,11545
30,6848,7679,40260,46487,10444,11387
29,6532,7571,40065,41562,17496,11528
30,6936,7597,36886,42160,15027,11186
30,6429,7536,39012,43467,11568,11027
29,6808,7611,37244,41753,11605,11122
30,6856,7717,40030,41476,11006,14788
31,6533,7642,39722,42662,14311,11716
29,5991,7707,37311,46983,11464,11099
29,8073,7508,40999,43359,15382,11132
29,6393,7670,40423,42900,11488,11394
29,6776,7602,37278,47654,18045,11512
30,6373,7615,37338,46040,12810,13357
30,6632,7705,43922,44912,12177,11282
30,7226,7572,38062,46486,14464,11539
29,5300,7669,38298,41848,16213,11707
29,7222,7632,39722,41120,12033,12893
29,6586,7571,43245,42840,12709,11436
29,6410,7654,37385,46715,12711,11741
30,6709,7686,40382,40607,10229,12111
29,6616,7679,42841,41511,13505,11804
30,6625,7617,41265,45740,13748,11840
30,6602,7679,44311,42256,12732,15028
30,6375,7576,38734,42494,12245,11760
29,6805,7579,42123,46801,12361,11629
30,6686,7645,42445,41735,14343,11826
29,6597,7562,38711,42320,11801,14318
29,6806,7641,40550,41789,12261,11755
31,5624,7657,42898,50454,11641,11622
30,7597,7758,37024,42697,15519,11572
29,6679,7685,36801,42579,17981,11161
29,6634,7578,39668,48315,11878,11470
30,6940,7670,41502,45196,12463,11503
30,6538,7602,38011,43686,14738,11647
29,6728,7718,39267,46680,11734,11715
30,6771,7680,41823,42873,11660,11770
29,5534,7696,37280,44240,12229,11835
30,7244,7638,39988,42456,10472,14919
30,6897,7564,38458,44392,17219,11254
30,6594,7641,41714,41433,13141,11518
29,6871,7525,40582,41055,12145,13179
30,6657,7658,38965,45503,16714,11133
29,6461,7606,39244,42341,11808,11459
30,6807,7628,43583,42595,15128,10888
29,6417,7806,37921,46176,11556,11599
29,6821,7730,38345,41522,11297,12638
30,6700,7692,43176,42369,14640,11554
30,6737,7601,38341,45254,14758,11470
30,6815,7586,39871,43225,15491,11443
30,7548,7599,39877,42936,12873,11238
29,5776,7566,40723,41343,12368,12154
30,6697,7544,37447,45670,15962,11415
29,6371,7697,39675,41698,12084,11505
30,6612,7611,38576,41848,11966,14715
29,7021,7542,43024,45733,13491,13676
29,6293,7655,40364,42504,10484,11084
30,6654,7740,37567,41129,12659,11902
30,6542,7675,40628,45593,15229,11636
30,6438,7650,41079,42172,13530,11127
30,6475,7508,37211,42511,13231,10988
31,6155,7670,38598,41622,13211,11382
30,9397,7639,42557,46131,15715,11610
30,6731,7617,39895,41277,14547,11298
30,6596,7536,37002,42866,11958,11381
29,6773,7466,40558,45377,11793,12086
29,6626,7630,41290,42422,15036,11485
29,6722,7615,39111,41948,12151,11412
29,6748,7719,39496,45669,15556,11438
29,6267,7632,37653,42668,11983,17860
30,6700,7741,40257,41652,15452,11614
30,5810,7729,42475,41536,12304,11327
29,7192,7597,36702,46212,16633,11026
30,6764,7573,42742,40884,12271,11347
30,6579,7620,38461,43789,10503,11160
30,6343,7635,41643,46974,16975,11397
29,7052,7704,37634,42580,14451,11369
30,6397,7613,45216,44463,12128,12362
30,6736,7650,40611,48825,12587,11423
29,6592,7608,42301,42334,14859,11546
30,6392,7636,39624,42881,14448,11183
29,6739,7624,40713,44427,12112,11717
29,6667,7670,37958,46227,12070,11703
30,10872,7705,41715,41987,12520,13520
29,6814,7610,42030,42109,16234,11321
29,6374,7594,37055,45684,12593,14832
30,6764,7631,39080,41896,15794,11203
29,6612,7596,39151,45313,12049,11339
30,6525,7514,40435,45476,15688,11296
29,6746,7678,39261,43353,12635,11365
29,6629,7701,37120,43137,12237,11695
30,5651,7703,40320,42275,13018,11075
31,6583,7669,42560,46515,10863,11133
29,7718,7592,38725,41958,12504,11244
30,6639,7646,41758,42585,14015,11664
29,6729,7681,48501,46061,16054,11431
29,5664,7572,37320,43145,12066,11451
29,7620,7562,37515,41998,13259,15108
29,7131,7547,39001,45630,14905,11519
30,6516,7642,40477,42741,11826,11100
30,6687,7703,37179,43823,12352,15477
29,6540,7632,39346,45412,12414,11629
29,6814,7558,37351,41951,16159,11308
30,6851,7611,41899,41782,12012,10995
30,6682,7498,39803,42903,18954,10827
29,6777,7650,37617,45438,11208,11854
29,5673,7638,40171,41572,14823,11268
30,7670,7613,39133,41835,11214,11675
30,5825,7588,37518,47378,12098,10972
30,7593,7721,37291,46871,13069,11807
30,6811,7717,43774,44067,10506,11294
30,6814,7620,38036,47211,18643,14660
30,6601,7657,37315,46226,12937,11735
30,5824,7762,39478,43741,12039,12325
30,7598,7556,41223,45910,12054,11429
30,7020,7713,37633,47013,11817,11815
30,6753,7678,40902,45788,14900,15221
29,6628,7735,40109,46414,11709,56887
30,5994,7668,44013,45965,12409,12137
31,7619,7705,43687,41937,11924,10966
30,6813,7649,40483,43919,14647,11669
29,6872,7583,42819,46439,11193,11637
30,6704,7545,40496,42065,11463,10819
29,6617,7555,37573,46816,15190,11258
30,6745,7721,36927,46549,14861,11551
29,9149,7470,42805,47982,13971,12990
29,6899,7691,37722,46005,11738,11353
30,6866,7737,37048,43900,13392,11235
29,6613,7693,43241,48910,10135,11493
30,7050,7695,40935,45745,17496,11399
30,6888,7517,38327,46108,14662,11598
29,6653,7712,39436,48603,12257,11950
29,6731,7667,41243,42781,12438,14851
30,6634,7641,37155,42444,12495,11671
29,7104,7607,40521,48242,14925,11498
30,6937,7602,37928,42246,12114,11060
29,6428,7693,41675,42343,16635,11868
29,6841,7613,40078,41332,11717,11901
29,6692,7647,38262,45813,15514,11194
29,6504,7721,38103,41830,11719,12760
30,6969,7696,45567,42497,10940,11682
30,6576,7704,43337,45687,14189,11321
29,6867,7621,38884,42565,16172,11530
30,5823,7728,42403,42105,12234,12987
29,7365,7608,38129,46546,11654,12257
30,6789,7526,37757,44711,12474,11643
30,6974,7581,38891,44732,10229,11656
29,5605,7610,39332,41777,17402,15375
30,7595,7595,37425,46742,13878,12772
30,6477,7667,40895,41695,12195,11482
30,6700,7637,37764,42226,12374,11393
30,5740,7597,41611,46158,12456,11992
29,7689,7625,40151,42829,14760,11570
29,5738,7588,40309,42200,11615,14479
30,7628,7583,37474,46955,11792,11569
29,6658,7572,42548,41816,13091,11133
30,6747,7670,41870,42681,14896,11436
29,6561,7658,39900,42624,13249,11748
29,6658,7677,45154,45869,11988,11149
30,7228,7702,43245,43419,12094,11504
29,5609,7631,41266,46288,19058,11720
30,7395,7600,42730,46691,11798,11973
30,6887,7636,39601,45554,12565,14965
30,6649,7520,40138,42501,13215,11095
29,6701,7666,43684,47195,10256,11039
30,6899,7624,44729,44036,18911,11600
29,6591,7640,43307,43903,12292,11167
30,6911,7582,42373,44834,175890,12680
30,6530,7662,39169,45381,14690,10959
29,6780,7669,45795,43092,12720,11276
29,6790,7605,39547,41589,12064,11522
30,6546,7612,37972,46775,13177,11691
29,6780,7616,38538,42009,12604,11856
29,6493,7650,45699,42836,14484,11135
29,7027,7563,37638,46096,12705,11320
30,6743,7600,37504,43958,13246,11607
30,5665,7663,39254,41802,14010,11457
30,7460,7604,43556,45262,12652,11642
30,6726,7695,38088,41375,16159,14868
30,6776,7587,40436,42957,13640,11918
29,6696,7746,41824,41696,13098,11642
30,6560,7706,41869,48879,12666,13281
31,6651,7763,39259,42089,13126,10969
29,6783,7718,38827,44568,14078,11170
29,6507,7743,45763,45841,13852,11168
30,6821,7618,42970,43616,12358,11907
29,6731,7605,38152,41944,12880,11159
29,6566,7707,39210,48763,13195,11870
29,10299,7617,44005,42039,12558,11576
31,6591,7695,40571,42179,12519,11331
29,6674,7624,37456,41720,12639,11906
30,6703,7716,45668,48928,13093,11863
30,6525,7617,38318,42820,12877,11047
29,7144,7590,39928,41186,12932,11236
30,6791,7597,39773,45436,15741,18627
30,6528,7761,40371,45669,12686,13960
30,6814,7606,37710,42303,13027,10634
30,6611,7651,42799,45629,13743,11963
30,6537,7610,37680,42112,12903,15687
31,6913,7684,41771,44143,13071,12465
29,6621,7558,42198,42118,12435,11336
30,6629,7658,41178,45744,12716,11411
30,6854,7614,37963,42819,13404,15176
29,6696,7620,43073,43950,13008,11069
31,6668,7707,36745,45776,12756,10826
29,6630,7589,39552,41725,13659,11661
30,6703,7593,42185,41587,12360,14959
30,6706,7591,37638,46267,12980,11042
30,6609,7614,36981,41851,13626,11000
30,6787,7783,47555,42508,17074,16579
29,6765,7585,40800,41958,13253,15050
31,6640,7635,36976,47911,13003,11889
29,5838,7622,44242,41893,12271,10943
29,7295,7563,41322,42223,13054,11177
30,6621,7646,40908,46232,13427,13840
29,6921,7723,40001,43151,12523,11374
29,6829,7670,38851,41936,13490,10815
29,6809,7699,41836,45755,13833,11322
30,6957,7533,43251,42855,12881,16491
30,6623,7648,39466,43186,12559,10726
29,5941,7590,38248,46151,12812,11324
30,7493,7637,43513,42898,12960,11493
29,6825,7671,37825,42333,12709,14913
30,8093,7584,39873,45234,12917,12481
29,5766,7579,41335,47641,13227,11093
30,6842,7655,41807,43289,16007,16320
29,6928,7706,37852,41976,13080,16107
31,6584,8112,38807,46946,12377,11571
29,6878,7640,40384,42275,12776,10729
30,6964,7634,37587,41789,14044,11505
30,6728,7635,42956,44416,13615,15547
29,5999,7569,40858,43673,12526,10930
30,6447,7649,42784,41320,13165,11682
30,7657,7599,39772,43744,13113,12021
29,6844,7574,37614,44259,12105,16479
29,6569,7629,36785,44204,13753,11351
30,6851,7588,44356,42017,13259,11310
30,6614,7745,37649,46605,12973,15148
29,6996,7669,38121,41901,12917,14564
30,6823,7601,43059,131050,12378,11742
29,5626,7669,37565,46054,14100,14761
30,7657,7753,36372,41450,13124,12144
29,5879,7579,40944,42909,12090,14172
29,6354,7618,41587,42349,12014,11930
30,7813,7635,37417,50584,15976,11341
30,6683,7642,39461,44460,12171,11543
29,6753,7663,40114,44805,11977,15042
29,6928,7542,42510,48678,12126,11458
30,6425,7668,39208,42575,11227,10764
30,7174,7645,37917,42549,11452,11536
29,5950,7536,40731,44342,11234,16180
30,10389,7669,42691,42602,13310,13007
30,7259,7597,38608,46912,11539,10770
30,6632,7604,36877,42578,12970,10988
29,6844,7558,44598,45944,11783,15091
29,6812,7658,38615,42972,11358,19032
29,6422,7685,37594,42919,12056,11032
30,5904,7635,43838,43635,13996,11735
30,7793,7618,43196,42657,11776,14627
29,6527,7597,39303,41905,11850,11412
29,7108,7569,41213,45678,12439,11250
29,6477,7708,39315,41555,12140,10816
30,6720,7699,41748,41902,16689,15261
30,7195,7758,39212,46465,12618,11522
30,6520,7571,37212,44595,12586,11705
29,6770,7479,45564,44649,12990,13994
29,6812,7656,40184,42392,12766,15275
30,6246,7595,37527,46293,13546,11630
30,7214,7661,37331,43172,10975,12377
29,6582,7638,44901,44327,13758,11279
30,7049,7683,37676,46437,12495,14831
29,6756,7642,37345,42452,13246,14777
29,6398,7478,39119,42450,12889,10952
31,7010,7599,43414,46143,14943,11173
29,6791,7709,37666,42352,12514,15448
30,6526,7653,39649,41704,12677,12222
30,6984,7545,41441,42606,12415,10487
30,6597,7641,38732,47111,12837,10948
29,6650,7816,40203,42944,13344,14982
29,7130,7623,37483,43672,12136,14473
30,6563,7611,44006,47433,12261,11086
30,6939,7679,41347,44110,15184,11016
29,6757,7686,37568,41669,12763,14220
29,6531,7656,36722,44665,12914,15320
30,7116,7586,43184,43187,12590,10891
29,6503,7555,39316,41893,12710,11183
30,6799,7616,37157,42926,11147,17756
29,6742,7609,39621,45805,12705,11173
29,6439,7669,41762,42491,11155,12012
29,6796,7607,39959,42354,14731,11806
29,6989,7607,39226,45845,11803,14668
29,6476,7698,41385,42290,12824,10738
29,6650,7546,37482,43174,12813,10780
30,5454,7593,41313,47133,12600,13212
30,7553,7754,37529,41066,13405,13953
29,6835,7584,40790,42139,12097,11091
30,6435,7608,41069,43206,14095,10851
29,6764,7621,40858,48005,12583,11117
29,7004,7564,39516,41983,12910,13715
29,6732,7580,45358,42022,13432,11360
30,6822,7556,41010,46645,11377,11247
29,6565,7678,41705,47095,11897,12181
29,6828,7736,45125,43358,12455,17864
30,6858,7588,37602,44890,13496,10825
29,6418,7684,37349,42201,11800,10731
28,6915,7638,43898,43824,12575,11469
30,6914,7574,41070,51920,11396,13810
29,5543,7586,36535,41829,13016,13455
29,7784,7545,40448,42941,11879,11249
29,6566,7616,39091,44203,11721,11038
29,6790,7511,40544,43646,12148,14209
29,6894,7725,39860,45459,11651,15015
30,6622,7655,36758,48269,12272,10832
30,6884,7677,42672,53726,13461,11475
30,8944,7652,39352,41451,12619,14511
30,6556,7489,36751,41975,12731,10795
29,6941,7585,37960,45834,14269,10867
29,6658,7719,43461,43958,12062,14926
29,6955,7706,37391,42695,14905,13780
29,6888,7497,37543,41401,13126,11108
30,5633,7625,40473,46556,11190,10775
29,7802,7678,41666,44712,11411,14140
30,6887,7487,37550,42442,11462,14226
29,6487,7581,39674,45532,13708,11132
29,6985,7592,41818,42592,11851,11277
29,6540,7655,38593,42968,12667,10968
30,6962,7575,39932,44433,11699,15300
29,6922,7730,37279,41520,11952,10665
29,6517,7657,41168,41793,11386,11141
29,6972,7689,40159,45445,11217,11202
30,6695,7494,37765,46801,11437,14280
29,6507,7659,36742,41843,11717,10760
30,6850,7618,43852,42386,11910,11806
29,5656,7626,37333,46277,11888,14967
29,7702,7723,37545,42213,11470,14612
29,6844,7601,42520,42600,12644,12490
29,6390,7603,38285,44910,11627,10939
28,6935,7626,38438,41509,16428,11550
30,6851,7596,40495,43067,11758,15377
30,6504,7689,41775,44626,12302,14903
30,7037,7625,37520,42599,11275,10807
29,6533,7578,39348,42484,13273,11129
30,5868,7554,38874,42130,11695,14420
30,7588,7611,43095,46960,14171,11144
30,6445,7668,39674,42773,12277,11010
30,6963,7629,37295,41552,12107,10855
30,6799,7531,38036,43897,12578,15371
29,6682,7740,42723,41953,11622,11249
30,7024,8031,37069,43665,12290,14713
29,6578,7655,36775,45694,12569,12549
29,6874,7661,43924,42982,13108,14551
30,6878,7697,37847,42565,13998,10599
29,6528,7632,38144,45069,13112,11783
30,7457,7689,39413,44726,11691,11465
30,6734,7553,41129,48062,13207,14326
29,6864,7682,35809,44514,15373,10995
30,6894,7586,39227,47131,11957,10923
29,6507,7687,37123,46666,12974,12412
29,6914,7578,40440,44390,12648,15233
29,6817,7640,40292,48116,13134,11053
30,6486,7722,39513,45087,12880,10646
29,6639,7627,43050,45457,13217,11174
30,6566,7645,41743,48102,12219,15681
30,6399,7672,37563,49860,13509,17632
30,7201,7649,36709,44913,11413,11623
30,6374,7755,44367,44282,12217,11234
30,6812,7562,37569,46983,11516,15129
30,5950,7681,38034,42557,15125,14686
29,6958,7587,40698,43175,12321,11003
29,6581,7622,41674,46685,12515,11233
30,6779,7655,37164,42327,13251,15051
29,6571,7637,39502,46747,12700,11753
29,6858,7665,40803,42517,12640,10960
29,6487,7660,37397,49124,12300,11143
29,6913,7516,38666,45316,15475,15464
30,6838,11220,37642,42109,12014,10951
29,6710,7580,43337,46657,12859,10877
30,10832,7581,40512,43173,12337,12874
31,6584,7667,38951,41983,12515,13958
30,6388,7638,38569,45967,12851,14319
29,6805,7733,44801,45122,12067,10975
29,6720,7607,40457,44236,11250,10802
30,6846,7628,39438,43120,13033,13972
30,5869,7626,44303,46821,13034,11249
30,7174,7612,42327,46709,13097,11059
29,6763,7597,41203,42577,13122,11076
30,6712,7689,42910,45948,13231,14955
29,5558,7636,40978,41860,13376,11333
29,7599,7599,38114,45310,13559,10766
30,6386,7665,39822,44692,13370,11755
29,6711,7603,37356,42115,12960,13430
30,6603,7798,41335,42690,12487,12379
30,6474,7705,39304,48036,17833,11078
30,7195,7615,37627,42244,12928,11270
29,6901,7706,38108,42938,12541,18346
29,6547,7685,43326,41977,12978,15660
30,6896,7699,37942,49533,12353,11210
30,5555,7681,36734,45901,14900,11715
30,7590,7584,43746,43363,12109,13645
30,6623,7634,39037,46815,11487,10718
30,6598,7790,39850,43514,13793,11255
29,6786,7625,41025,42286,11027,11049
29,6792,7501,42752,46128,13175,13686
29,6512,7624,37526,41656,12677,12582
30,9139,7573,40182,44185,12561,10909
30,6381,7711,37088,41700,12559,13520
30,6790,7685,40981,46529,12696,15250
30,6787,7632,39647,41496,12470,10603
29,6770,7576,37157,43721,12368,10845
29,8134,7581,40948,44782,13129,14856
30,5873,7567,39812,42170,12452,15527
29,6936,7728,37378,42042,16006,11344
29,6966,7598,38488,51129,12731,10531
30,6609,7610,42816,46797,15603,11627
30,6875,7531,39864,43922,12823,15023
30,6843,7677,40053,42434,13614,11493
31,6734,7558,44098,49286,12591,10906
29,7016,7583,42653,42405,10829,11433
29,6945,7601,37122,42911,13084,15275
31,6640,7536,41053,46730,11193,12824
29,7163,7577,37132,45646,13600,10525
29,6519,7754,41630,42264,12531,11673
30,6786,7641,39783,46105,13378,15243
29,6846,7604,39333,42837,12635,15546
30,6584,7647,39936,46885,13646,10858
30,6920,7625,38942,45088,12650,14534
29,6718,7665,36988,42072,12579,13942
29,5600,7702,39186,45940,12957,11205
29,7718,7625,42835,45416,12392,11981
30,6591,7620,37568,48375,15795,11206
29,7001,7584,36865,200278,18180,15345
30,6710,7648,43920,45035,12438,10870
29,6683,7617,39783,50075,13042,10786
30,7010,7681,38783,44299,12610,13683
30,6814,7601,41774,44764,13682,15265
30,6573,7498,42076,49676,11590,11401
30,7067,7594,36380,45351,13636,11016
30,6750,7612,40489,46335,11206,10848
30,6824,7612,38587,47722,13542,14998
29,6952,7643,43718,51225,13952,11105
29,8867,7540,40144,46853,12853,14781
30,5966,7613,37393,47225,12928,11261
30,7862,7701,36957,49555,13130,14702
30,6623,7576,45310,44827,12873,11004
30,6855,7662,38119,47582,12984,10374
29,6745,7602,38447,47642,15018,11252
30,7137,7749,42475,43202,12078,15062
30,6707,7569,39741,44791,13090,14135
29,6549,7672,37240,42375,15845,10916
29,5977,7788,40511,46200,12321,11215
30,6661,7695,40713,43531,13107,14906
30,7849,7599,39126,44543,11986,17855
29,6595,7779,38444,47140,12300,11119
29,6621,7652,37667,44544,10956,11123
29,6776,7694,42548,42009,14015,14825
29,6742,7670,43113,45631,11123,10930
29,6784,7623,39344,43906,12297,14379
29,6944,7686,41084,42050,12289,11297
30,6558,7621,42600,45947,12400,15203
29,6355,7806,39945,44578,12327,648389
29,6583,7578,35346,42956,11734,12081
30,6448,7595,45407,41896,13844,11853
29,7242,7584,41594,49541,11516,11321
30,6651,7583,40619,45366,12255,11413
30,6323,7580,42926,45634,11782,11689
28,6724,7554,42478,55819,13060,11462
30,6776,7743,38087,42916,15728,11836
30,6997,7614,40005,45477,11959,12061
29,6945,7697,37982,48726,13485,11088
29,6507,7582,40524,43099,13193,11374
30,7004,7614,40526,43194,13127,12075
29,6799,7611,38527,46373,11251,15014
29,6594,7726,42726,47909,13983,11112
30,6888,7657,42668,44065,10834,11248
30,6604,7662,41449,49326,12876,11316
29,5806,7613,41806,45510,12441,11302
29,7286,7646,49281,42618,12815,11408
29,6343,7762,39729,44398,14462,11295
29,6650,7648,40477,47149,12444,11607
