noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1477,4021,6726,7578,43531,47883,15984,13525
29,1717,3663,6738,7707,39699,46304,12446,12026
28,1553,3985,6619,7476,40092,43447,12416,11646
27,1469,3675,6797,7562,44061,48475,12630,12015
28,1483,3787,6494,7530,40156,45585,11395,11756
28,1480,3972,5288,7662,39551,46433,12892,12929
28,1472,3872,6850,7668,43269,47941,12472,11821
28,1469,3661,6658,7618,40576,44644,12050,11805
29,1468,4041,6703,7502,39931,44575,12672,11871
28,1717,3821,6628,7440,45202,54712,12328,12331
28,1547,4033,6010,7397,40384,44026,12074,15825
28,1472,3795,6596,7536,40533,44676,11697,13275
28,1471,3830,6495,7537,44646,50243,14623,12586
29,1472,4144,6675,7606,40330,44603,12445,11251
28,1472,3806,6553,7683,40863,50556,12488,13767
28,1468,3826,6573,7499,46714,45822,12792,16288
28,1466,4023,6722,7496,41916,46488,12783,13056
28,1723,3726,5673,7447,44360,47749,12260,11275
28,1551,4033,6576,7586,43498,45469,12394,12799
28,1460,3790,6760,7672,44383,44887,12014,12386
27,1474,3863,6512,7355,43970,47144,12293,12924
28,1478,3958,6618,7645,44023,44461,12854,12473
29,1483,3849,5308,7442,43744,42691,11011,12189
28,1477,3705,6596,7490,46403,47632,13412,13112
29,1482,3974,6721,7631,40339,46109,15705,12681
28,1713,3898,6780,7508,41644,44166,12336,11917
28,1559,4030,6004,7329,45603,47430,12584,12563
28,1489,3793,6694,7498,39688,43670,11864,12448
30,1471,3750,6756,7506,40437,43265,12227,11609
27,1475,4075,6667,7412,44127,49371,11408,12515
29,1476,3745,6799,7581,39833,43487,12954,14306
29,1473,3849,5462,7510,40595,44894,17146,12103
28,1489,4022,5560,7484,44897,46751,16001,15266
27,1700,3598,5404,7708,39555,45517,12580,12910
28,1548,4059,6630,7593,44327,48339,12065,13212
28,1465,3825,5274,7457,43954,43893,12111,11636
27,1477,3892,6535,7354,39841,43765,11734,2127246
28,1467,3956,5441,7868,43224,48059,12892,15266
29,1470,3703,6582,7473,40001,43087,12229,233150
28,1465,3748,5501,7540,40064,47023,12332,12388
28,1468,3990,6753,7606,43761,47842,15075,13293
28,1716,3847,5494,7426,40145,44222,13692,12707
28,1556,3968,6548,7590,39232,43626,12786,13289
28,1471,3886,6805,7391,44323,48248,12692,13215
28,1475,3772,6681,7629,40162,46384,11947,12878
28,1469,4081,6669,7487,40144,44060,11916,13521
30,1474,3779,6666,7582,44206,47590,11899,12929
29,1469,3768,6660,7518,40155,44304,11525,13059
29,1474,4015,6658,7533,39827,44109,12863,13040
27,1702,3777,6873,7332,44013,49797,12818,13203
28,1544,4117,6573,7618,39621,45428,12022,12917
27,1487,3782,6593,7627,41249,44257,11963,16365
28,1473,3883,6711,7349,44447,48145,12036,13812
27,1483,4002,5478,7480,40678,43979,12333,11838
28,1481,3849,6692,7413,39836,49392,12121,11053
27,1474,3734,6628,7567,45718,44475,15904,15247
30,1469,4018,6562,7582,40692,43200,12215,11854
28,1714,3855,6689,7547,43689,46048,11804,11713
30,1555,3975,15768,7342,39751,44034,11003,13606
27,1466,3838,5889,7619,40753,45051,16379,12263
29,1469,3727,6797,7567,45417,46618,12330,12166
29,1469,4089,6738,7389,39818,43990,12619,12678
29,1487,3732,6630,7670,38850,43978,12542,13310
28,1476,3709,6601,7539,44384,47856,16204,13213
27,1477,4076,6655,7550,44354,46132,12098,12518
28,1718,3766,6636,7622,40221,44067,10828,14599
27,1552,4023,6502,7536,46427,47718,12936,12803
28,1471,3694,6513,7514,44956,44325,12502,12087
29,1480,3832,6719,7513,42346,43517,12891,12866
27,1483,3980,6570,7731,43508,54506,12503,12156
28,1476,3845,5503,7518,40462,44715,11975,12326
29,1479,3754,5522,7564,39872,45874,12654,10790
28,1480,4024,5573,7593,43361,50669,12305,12120
28,1720,3840,6767,7582,40490,46982,15936,12921
28,1570,3939,6025,7600,41786,52736,11840,13621
28,1473,3826,5495,7463,45608,48706,12860,10760
28,1472,3767,6896,7501,39831,48101,11441,11914
27,1473,4056,6705,7593,44789,52053,12984,16055
27,1473,3755,6729,7660,40405,48167,12236,12211
28,1469,3761,5242,7546,43797,50830,12165,12257
28,1495,4120,5482,7537,43533,50513,12309,12645
28,1709,3718,5440,7553,40165,46217,12721,12099
28,1546,3985,5955,7667,41073,50165,12110,12397
29,1476,3788,6784,7604,47446,47913,13864,12300
28,1495,3832,6629,7602,41547,45735,15335,12325
27,1484,3979,6802,7618,40317,43846,15133,12385
28,1478,3882,5370,7397,44673,53711,12423,12810
28,1478,3703,6705,7572,40226,44771,15512,11375
29,1476,4016,6642,7543,41230,44214,11496,11489
28,1720,3849,6646,7551,43417,49940,12552,11331
28,1555,3921,6092,7513,39408,45594,11827,13287
28,1483,3902,6673,7465,40030,45138,11725,12364
28,1467,3754,6600,7513,45472,47490,12325,12231
29,1487,4091,6492,7437,39572,44897,12269,11090
28,1473,3711,6600,7466,39724,51441,12909,11678
28,1468,3741,6610,7597,44191,42490,12651,12763
27,1493,4055,5323,7701,41296,43522,13144,12858
27,1705,3730,5703,7586,43542,46437,11839,12731
27,1555,3969,6041,7632,40111,48612,12102,15627
27,1470,3724,6684,7702,39991,46986,12472,12074
28,1468,3799,5367,7577,43061,46172,11938,12479
28,1473,4026,5372,7711,40312,45108,12041,12856
28,1477,3917,6704,7651,40098,47514,11245,12113
27,1469,3859,5495,7507,42507,49155,12871,12308
28,1478,4011,6664,7548,39961,46919,11958,12475
28,1721,3869,6774,7587,39907,43947,11783,12340
28,1551,4037,6058,7548,42986,49217,14480,12202
28,1484,3894,6571,7504,39924,43632,11891,10566
28,1480,3776,6731,7464,39490,44508,11585,13367
27,1471,4112,6687,7513,44140,50483,12499,12684
29,1474,3796,6698,7532,40587,46085,11837,12377
27,1472,3777,6788,7543,40174,44662,15941,11626
29,1468,4113,6713,7483,43684,47694,12018,12570
28,1714,3765,5541,7613,39782,44991,15587,11881
28,1552,4083,6526,7382,40158,51677,12790,11986
28,1484,3800,6674,7455,44471,44152,12239,11947
28,1474,3936,6626,9747,42000,43753,15860,11351
28,1478,4009,6715,7532,41421,47097,14763,12215
29,1478,3887,5495,7686,49715,45316,12240,15936
29,1494,3822,5445,7757,42877,45717,11998,14240
28,1474,4024,6706,7387,44528,48227,10854,12177
27,1702,3909,6574,7381,44667,44984,13138,12096
28,1549,4005,6061,7544,44715,48170,16443,11303
27,1474,3874,6563,7889,47694,49738,11792,12417
28,1469,3752,6630,7735,45778,46271,13642,12377
28,1484,4133,6863,7592,47246,45101,12375,10712
28,1471,3787,6669,7542,46326,48974,11780,12711
27,1486,3716,6726,7361,40319,44386,14302,12361
28,1472,4098,6746,7446,43576,44035,11782,17868
28,1697,3795,6667,7541,45509,52608,11992,11420
29,1572,4079,6576,7558,40619,47231,12117,12542
29,1472,3772,5545,7611,44380,46519,11554,12865
29,1481,3882,6768,7513,45986,47427,12838,12710
28,1473,4000,6803,7606,40665,43636,11691,11474
28,1477,3939,6656,7679,40226,48280,13680,11771
28,1468,3788,6543,7457,44210,44185,12185,12363
27,1486,4012,6616,7552,40031,43686,12974,12401
28,1710,3898,5492,7524,41959,47379,11542,13113
28,1583,3835,6045,7592,44922,42530,11333,11722
28,1478,3913,6569,7651,43631,45774,12922,15441
28,1479,3783,6668,7412,44602,47493,12036,12839
27,1477,4085,6811,7731,45023,44858,12322,11768
28,1478,3734,5504,7451,42283,43527,18925,12058
28,1477,3831,6627,7450,44056,47820,11537,10807
28,1471,4055,5626,7596,41091,50523,11031,12521
28,1731,3803,6619,7500,41389,46606,11392,12295
28,1548,3954,6610,7458,44608,48649,15394,11488
29,1471,3639,6580,7600,39768,46186,12398,10427
27,1468,3864,6672,7694,40140,49689,14409,12165
28,1477,4019,5534,7625,46298,57260,13534,12679
28,1473,3760,5425,7609,39883,47063,12292,12140
28,1469,3918,6672,7576,40690,47308,11852,12131
27,1494,3977,6654,7424,43284,47669,12680,12485
28,1704,3860,6582,7473,42407,44524,16982,12254
27,1561,3948,6122,7628,42236,49233,11833,12528
27,1476,3886,6679,7675,46207,43932,12247,15596
28,1480,3752,6625,7592,41699,43443,10464,12342
28,1470,4012,6749,7385,41676,47638,16126,13012
28,1475,3804,6635,7593,46950,43798,12250,12384
28,1480,3709,6797,7729,40393,45624,11129,11667
29,1476,4120,5378,7570,43514,46835,11838,16380
27,1722,3730,6642,7508,42148,46865,15591,10914
28,1563,4060,5960,7528,40427,44375,13356,13150
28,1484,3808,6566,7404,44442,52462,11751,12727
27,1474,3815,6632,7611,40651,46396,15339,12436
28,1487,4040,5501,7529,43421,45574,14613,10755
29,1479,3742,6645,7528,44960,50196,14678,12692
29,1476,3889,5318,7562,40146,46962,10398,12164
28,1476,3962,6680,7529,40411,47118,19365,13411
29,1696,3720,5513,7529,44630,54414,13455,12435
27,1554,4010,6301,7689,39586,47150,11082,12335
27,1480,3874,5556,7527,40883,47866,11868,12345
28,1472,3780,5545,7575,45139,50303,16684,12300
28,1482,4016,6616,7577,44331,47191,11364,15265
28,1479,3869,6631,7432,190681,48533,10345,12011
28,1473,3766,6716,7513,45820,45065,11726,12341
27,1478,4030,6594,7642,40292,43565,16859,12163
29,1699,3809,6755,7554,39551,47036,12260,12455
27,1557,4131,6049,7470,44253,43577,11478,12635
28,1469,3750,6735,7651,42131,49646,12042,11129
28,1482,3831,5327,7433,46477,48744,15161,12402
27,1465,3946,6720,7559,40471,43953,11360,12329
29,1484,3747,6755,7600,41145,44739,11600,12006
28,1471,3873,6789,7565,43774,49757,11985,10818
27,1491,3946,6721,7495,39987,48849,14542,12714
30,1714,3867,5513,7509,40116,45643,14146,15819
28,1563,4023,6071,7665,43605,47177,12372,12024
29,1468,3944,6637,7365,40857,44088,15809,11536
29,1481,3728,5413,7813,40602,43884,12351,12386
28,1484,4002,6687,7607,44420,50275,14981,12904
28,1471,3872,6745,7341,40953,43446,12206,12335
29,1468,3731,5460,7558,40453,43960,15280,12104
28,1469,4084,5622,7457,45014,47655,10403,11765
28,1698,3745,6608,7660,40430,44197,12173,12101
29,1551,4126,6559,7487,40113,48180,11812,12274
28,1478,3786,6698,7631,46966,44172,15912,12969
28,1468,3907,5547,7454,41066,44210,11481,11961
27,1476,3996,6581,7578,41743,47939,19264,10890
28,1472,3768,6565,7544,50585,43475,11552,12672
28,1472,3716,6751,7426,44394,46436,16045,12050
28,1463,3914,6764,7688,45380,47272,12039,12300
28,1699,3897,6645,7592,46430,46484,11294,11214
30,1577,3967,6051,7412,46082,44501,11897,12987
28,1480,3879,6687,7753,50802,50414,11439,12195
29,1471,3779,5568,7684,44139,50370,12133,125503
29,1496,3996,6699,7466,45030,45875,11247,15008
28,1468,3922,6738,7445,48779,49441,16190,16850
28,1475,3844,6696,7583,44337,48423,15118,11646
28,1470,4081,6801,7452,41468,44478,11757,12511
29,1721,3850,6669,7537,44615,50434,11333,12876
27,1579,4078,6537,7744,40665,46068,14819,11784
28,1476,3760,5310,7446,42397,43676,12472,12960
28,1478,3848,6670,7532,45961,47282,11646,11842
28,1469,4022,6633,7555,43931,47794,15896,12005
28,1474,3830,6654,7487,44674,52787,14701,12560
29,1476,3927,6783,7448,49680,43398,11378,12417
27,1489,4021,6765,7462,42690,43436,12261,12545
29,1700,3870,6613,7620,43262,47491,11700,12370
27,1559,3912,5966,7367,45319,45837,18640,11470
28,1480,3899,6732,7587,39408,46194,11590,13161
28,1490,3808,5482,7670,43007,47571,11789,12431
27,1474,4026,5598,7573,41328,45451,14458,12011
28,1508,3829,6682,7532,41942,43530,12197,11178
28,1474,3775,6742,7613,46618,49322,12670,12872
27,1467,4102,6713,7486,41932,50083,12256,12340
28,1724,3770,5531,7570,40410,47586,18997,11882
28,1551,4079,6604,7583,44656,54409,13584,11426
28,1498,3841,6866,7569,40412,47808,11974,17712
27,1477,3791,6691,7526,42152,47327,10733,12469
28,1474,4060,5549,7407,43494,55778,20585,12915
28,1470,3797,6761,7662,40620,43547,11969,11746
28,1471,3657,6697,7388,39812,48145,12187,13440
27,1492,3995,5463,7550,46142,47928,10793,12468
30,1716,3916,6618,7452,46214,43987,14847,12446
28,1563,4028,6006,7297,40758,51419,11664,11718
28,1503,3824,6630,7492,47077,44167,11638,11723
29,1482,3845,6713,7543,45600,43831,12741,10579
28,1490,3991,6663,7440,39671,48859,16548,16954
29,1478,3923,6710,7644,45318,45316,12060,12649
27,1465,3736,6683,7554,40319,47095,10196,11665
27,1481,3967,5368,7569,46240,50007,16282,10891
27,1723,3781,6781,7422,41113,45974,11888,13014
29,1551,4132,6027,7464,41720,48337,12212,13458
29,1473,3830,6604,7648,44093,50470,12091,12299
28,1474,3823,6704,7553,41686,51325,15925,12409
29,1476,4120,6691,7478,40038,48127,12118,11923
29,1474,3748,5535,7585,43735,52853,12950,12148
29,1470,3842,6691,7495,41464,46483,12103,15775
28,1471,3988,6710,7293,41433,45254,15439,12585
28,1721,3937,6752,7454,43945,49981,11117,12612
28,1562,3968,6004,7735,40950,43862,11758,12537
29,1470,3784,6707,7436,41303,44842,12881,12798
27,1473,3897,6676,7434,46673,48594,16532,12614
28,1468,3979,5550,7546,40662,44614,16267,12202
28,1480,3879,5536,7659,40630,49600,12377,12577
28,1466,3814,6642,7474,44088,43393,15437,13024
28,1472,4110,6683,7422,42597,45975,14156,12356
28,1743,3783,6710,7615,39857,47284,16801,12355
28,1561,4129,6021,7474,43634,46520,12528,10725
28,1475,3769,6521,7385,40808,48377,19526,13433
28,1473,3766,6476,7431,47368,50066,12213,11525
28,1472,4039,6685,7588,42077,48110,13875,11787
27,1488,3800,6540,7533,39441,45983,11750,12025
27,1471,3906,6641,7486,43371,49170,16989,12596
27,1477,3982,6786,7526,42430,52075,10203,12530
27,1730,3930,5483,7395,40630,43863,12722,13047
27,1554,4012,6383,7577,43494,47530,11208,12183
28,1478,3788,6582,7732,40191,44514,18849,11854
27,1481,3843,6602,7680,41757,45923,11696,15985
27,1474,4058,6531,7456,43001,50929,11905,13127
27,1473,3851,6567,7466,41914,45006,11688,12112
28,1487,3779,6686,7764,41974,43964,15173,13126
28,1474,4091,6570,7588,46705,49203,11213,11225
27,1719,3812,6751,7613,39994,46172,11631,12546
28,1550,4125,6440,7567,41078,48855,11383,12017
28,1472,3769,6636,7519,44462,44803,10469,11688
27,1467,3835,5382,7634,43947,44445,11876,10990
28,1474,4081,6774,7843,40774,48803,11808,12969
27,1474,3755,6589,7542,44399,45068,14584,12409
27,1491,3885,6597,7668,41334,46921,13378,12253
28,1475,3973,6528,7591,48122,48010,14055,12123
29,1723,3941,6702,7457,40036,44695,12610,13975
29,1555,4053,6114,7472,39803,43875,10924,12186
28,1476,3777,5303,7505,43119,48098,12795,12600
28,1472,3867,6605,7476,41026,46490,15638,12850
29,1468,3996,6698,7517,39388,44980,12138,11955
27,1482,3944,6578,7534,42696,48475,12504,12862
27,1471,3801,6767,7533,39374,43944,12079,11624
27,1499,4122,6725,7568,43291,43123,14647,12154
30,1706,3815,6642,7628,45537,50236,12160,15899
28,1564,4076,6571,7471,39745,43818,12453,10868
28,1464,3738,6568,7571,40164,43572,13449,12498
27,1474,3756,6696,7493,47942,47091,12510,12517
28,1465,4094,6663,7640,40404,44558,11475,11833
28,1476,3737,5561,7605,43664,51271,12998,10638
27,1467,3890,5478,7556,46268,43907,12105,12737
29,1478,4006,6616,7655,46509,48098,11726,13057
27,1721,3894,5282,7587,40756,46597,15904,12186
27,1558,3970,6616,7510,45940,44171,14396,13929
27,1500,3798,6700,7538,40437,45699,13648,12679
27,1477,3852,6677,7366,45997,46190,11274,11533
28,1477,3997,6641,7674,41044,44181,12378,13007
29,1478,3877,6607,7695,40175,43582,12182,12209
27,1472,3849,6638,7642,43762,47682,11867,12505
27,1472,4093,6708,7492,42476,46340,13367,11669
29,1712,3767,6602,7531,39581,44268,12640,12244
27,1559,4158,6031,7519,43720,48678,12868,11640
29,1490,3763,6605,7501,42041,43743,11697,12058
28,1491,3823,6634,7517,46555,44212,14706,11339
27,1474,4032,6573,7570,43378,49822,16612,13093
28,1465,3793,6562,7478,42319,43763,12778,12304
28,1467,3881,5455,7438,39574,45908,11633,12014
28,1478,4064,5458,7530,47311,47468,13564,10935
28,1717,3961,6622,7553,40205,47472,12610,13626
28,1573,3996,6563,7594,40860,48993,12973,15493
28,1477,3796,6637,7494,45146,44416,12628,12664
27,1473,3928,6780,7627,41008,44665,13112,12426
28,1469,3936,6673,7730,39489,47838,12495,12163
29,1478,3879,6709,7451,43199,43325,10691,12694
28,1464,3793,5408,7606,40734,45677,13813,12656
27,1479,4107,6683,7574,44253,49594,12534,11912
28,1729,3752,6614,7706,40668,43981,13009,11933
28,1555,4155,6579,7614,41058,43881,12145,14080
27,1493,3761,6558,7510,43892,47429,11759,11893
28,1480,3783,6667,7502,40053,47640,12594,12552
27,1480,4017,6556,7470,41056,43798,13037,12416
27,1479,3744,5448,7503,44602,47090,12804,11308
28,1482,3895,5526,7659,40508,42850,12480,16133
28,1478,4007,6727,7530,40242,45123,12901,12697
28,1691,3962,5827,7573,45157,48917,11116,11787
29,1577,3991,6006,7649,40852,44394,15031,10641
29,1495,3806,6691,7735,40420,43984,12659,12533
28,1473,3873,6628,7643,44955,49533,12613,12784
28,1479,4001,6727,7477,40010,44695,15596,12799
28,1495,3862,5541,7661,40371,48236,12561,12136
27,1476,3789,6800,7539,45498,43914,12024,16812
28,1473,4158,5526,7576,39996,44347,11398,12475
29,1723,3806,6640,7611,40955,47260,14765,12169
27,1559,4054,6087,7578,42466,43930,12568,12604
27,1474,3770,6674,7680,40933,45752,12283,12716
28,1479,3751,6712,7483,48004,47114,16225,12532
28,1478,3986,6684,7630,42355,43425,12516,14005
28,1493,3748,6565,7708,43342,43500,12567,12077
27,1480,3902,6674,7462,46683,48089,13154,11963
28,1467,3958,6706,7535,42290,45902,12353,10799
30,1691,3884,5466,7707,40767,42925,13158,12661
28,1561,3994,6626,7542,47427,47697,12651,12864
28,1478,3718,5644,7802,40602,44242,11320,13045
28,1463,3834,6674,7559,42312,43995,12675,10886
28,1474,3968,6700,7533,44584,49649,13051,12788
28,1470,3944,5418,7585,40567,44194,17271,12179
28,1485,3828,6729,7546,40355,44546,13227,12067
28,1482,4148,6581,7583,45275,49028,12631,12047
28,1721,3833,6630,7706,39142,44349,12589,13309
28,1554,3969,6672,7552,39637,50427,11541,12262
28,1472,3822,6529,7644,48506,48743,13053,15579
27,1482,3760,6576,7571,41904,43240,13544,12240
29,1463,4064,6650,7720,39735,47632,11845,12548
28,1474,3778,5557,7554,45790,45927,15427,12286
27,1471,3904,6765,7682,43379,45481,13024,12099
27,1474,3993,6548,7563,45718,47060,11937,12708
28,1703,3851,6639,7576,40081,44453,12265,14455
28,1556,4011,6630,7639,40261,48306,12010,10751
28,1471,3703,6617,7598,44034,47345,15990,12597
28,1493,3722,6617,7543,41231,46189,12130,12764
28,1476,3978,6626,7577,40453,44383,11124,12873
28,1497,3831,6540,7816,44072,51542,12988,10958
27,1472,3833,6470,7510,40267,44146,12310,13792
28,1472,4161,6481,7713,41487,43803,12273,11969
28,1716,3780,6755,7600,44594,48558,16307,12152
27,1545,4047,5979,7709,41433,48460,12619,11701
28,1474,3784,6553,7438,40463,45585,13121,11473
27,1472,3841,6509,7516,45403,48044,10901,11828
28,1478,4141,5526,7520,39763,44744,13445,12450
28,1476,3736,6670,7529,39248,50201,12812,11962
28,1488,3933,5518,7566,42755,43931,12148,12080
27,1468,4015,5573,7510,42477,44018,12643,15786
28,1724,3802,5573,8045,44246,48227,11851,11812
28,1553,4097,6555,7767,48635,43754,12273,12346
28,1468,3790,6741,7610,43405,46663,14516,12655
29,1475,3935,6768,7626,48858,47428,12027,10854
28,1466,3987,6887,7486,46186,44375,12509,13352
28,1471,3869,6670,7618,44374,43461,12418,16513
30,1473,3815,6687,7667,46678,48106,11053,14348
27,1472,4105,5517,7492,44463,46332,14013,11956
28,1714,3789,6625,7323,41698,44955,12186,14578
28,1552,3999,6011,7388,44612,47513,12588,12557
29,1473,3934,6708,7670,40009,43608,13418,13080
27,1462,3764,6557,7429,40101,43784,12305,12035
27,1483,4097,6711,7491,43989,49642,16056,12572
28,1481,3758,6571,7449,39994,45478,11055,12066
28,1487,3913,6682,7447,40328,45196,15626,11904
29,1482,3976,5564,7595,44255,50815,11518,12375
29,1694,3793,6641,7488,39500,47355,13207,13590
29,1543,4021,6033,7603,40287,54223,11910,15725
28,1468,3799,5252,7659,45252,49568,18779,11928
27,1475,3916,6721,7586,40346,49243,12147,15726
28,1473,3979,6717,7575,40361,52663,12177,12661
28,1477,3903,5500,7460,48233,50144,11860,11039
28,1473,3740,6729,7551,44521,51321,15637,12671
28,1474,4121,5545,7406,48135,52228,15045,13130
28,1722,3821,5464,7483,44732,45520,14400,12286
28,1550,3997,6247,7478,48265,46717,11952,11121
29,1475,3861,6438,7347,46259,49096,11342,12906
28,1477,3776,6718,7506,41220,46502,11988,12789
28,1478,4108,6663,7904,41296,45894,18377,11810
28,1476,3771,6660,7536,45112,48946,11486,12095
28,1472,3942,6691,7567,41374,44466,11512,12248
28,1480,4030,5539,7447,40530,43924,10830,12236
28,1703,3809,6652,7418,45190,50670,12344,11996
28,1559,4079,6080,7662,40816,47099,15749,11992
28,1471,3801,6715,7487,41419,47108,11513,14505
28,1492,3898,6671,7745,44551,48842,12538,11522
29,1475,4015,6696,7769,39703,48156,12207,12897
28,1473,3917,6649,7607,41298,49558,15844,11901
28,1469,3750,6567,7380,43998,45432,12757,12076
29,1478,4092,6585,7543,41502,44525,12274,11463
28,1718,3768,6755,7488,39928,49370,12049,13156
29,1559,3994,5990,7466,44510,47220,19744,16219
28,1478,3724,6640,7649,40928,48204,10931,13087
28,1471,3811,6618,7620,44514,49187,16486,11264
28,1479,4117,6720,7542,39836,44423,11891,12761
28,1484,3809,6624,7467,42723,44560,13380,15002
29,1469,3867,6601,7582,45494,46417,11984,12573
27,1494,3947,6611,7528,40121,50104,16618,12235
28,1708,3800,6715,7487,39348,48787,11802,13836
28,1566,4143,5901,7411,43671,51336,10447,12960
28,1484,3825,6612,7705,39714,45518,13149,12619
29,1476,3903,5389,7660,39808,45365,14743,13398
29,1475,4015,5591,7569,44886,53458,14401,13969
29,1466,3944,5545,7366,40248,47133,11171,15312
28,1476,3792,6620,7654,40640,47368,12488,12060
28,1472,4126,5683,7621,46088,52313,12004,11850
27,1710,3800,6758,7621,40433,46607,15891,12263
28,1556,3965,6617,7582,42037,52701,11404,10425
27,1480,3814,6718,7502,44653,44457,12472,13013
28,1472,3764,6696,7483,40163,44196,11540,13553
28,1469,3982,6811,7613,40261,48386,11853,12483
28,1479,3747,5530,7494,43562,43395,12110,10887
28,1478,3911,6807,7617,39793,45081,15826,12042
28,1480,3940,6676,7475,43702,48255,11998,11692
27,1716,3720,5438,7583,39632,44674,23389,12639
28,1547,4073,6580,7434,38986,43209,13488,15071
28,1490,3818,6813,7601,44410,47269,16429,11383
28,1482,3846,6504,7347,39253,45613,16594,11532
28,1466,3986,6662,7641,39796,44477,2082118,12612
28,1476,3836,6718,7637,43819,47456,13993,11847
28,1476,3824,6479,7479,39266,43385,14715,13960
28,1475,4000,6582,7571,40771,43070,15258,11675
28,1735,3851,6601,7409,44047,51372,14520,11872
27,1561,3968,6216,7447,39045,44647,16876,12054
29,1498,3856,6562,7642,40360,44130,13780,11900
28,1477,3800,6553,7636,45135,46791,12564,10714
30,1467,4110,6484,7574,40530,44350,13897,13134
28,1462,3794,6564,7527,42179,46222,12739,12178
29,1469,3867,6774,7627,44510,47870,12162,14598
28,1471,3975,6867,7542,41220,45244,13745,10993
28,1698,3750,5559,7529,40055,45981,12118,12431
28,1555,4053,6620,7349,45698,44778,13138,12492
28,1485,3794,6631,7557,43269,47578,12684,11520
28,1483,3923,6679,7440,44442,49888,12676,12491
28,1473,3983,5589,7600,39916,45002,10713,12126
30,1477,3911,6615,7525,40249,44474,9890,11973
28,1475,3777,6686,7399,44147,47777,14898,15610
28,1480,3993,6630,7546,39954,46763,13843,12596
29,1711,3773,6656,7580,41354,48103,12559,14986
29,1555,3920,5983,7555,43311,48988,13080,15905
27,1476,3856,6723,7489,39995,45355,12821,11849
28,1481,3715,6729,7615,40992,48059,10973,12214
27,1466,4094,6797,7620,45580,55320,12570,12245
27,1479,3698,6794,7612,39645,44873,12909,10684
28,1469,3927,5511,7425,39370,46746,13963,13307
27,1460,3948,5514,7643,44730,47760,11784,12687
27,1737,3746,5633,7611,41518,45589,12903,12611
27,1578,4046,6095,7687,40798,45962,15613,10753
28,1470,3790,6637,7721,45427,47757,12418,13280
27,1475,3795,6698,7359,40381,44071,12988,12070
28,1479,3965,6547,7380,41719,49216,12992,12150
27,1473,3897,5499,7347,43736,47275,12908,11894
28,1467,3794,6801,7623,39526,45751,11123,11542
28,1496,3984,6392,7612,42980,47046,13014,12306
28,1714,3814,6717,7616,42333,44721,13009,12928
28,1548,4034,6310,7563,39602,42149,12325,11847
28,1473,3839,5537,7505,43325,52094,12672,15240
27,1481,3873,6696,7442,40625,46534,11916,16041
28,1480,4044,6789,7596,43559,45958,12187,11763
28,1485,3698,6704,7758,44534,48923,11420,11895
28,1481,3846,5412,7470,40400,46429,13685,12219
27,1473,3976,6641,7545,39521,47803,13009,10763
28,1724,3794,6676,7519,44632,54713,12249,12700
29,1548,4069,5981,7494,40977,47120,12066,11618
28,1485,3816,6590,7565,42501,47495,12183,12429
28,1477,3915,5473,7417,46607,47842,12731,10373
27,1478,3962,5514,7543,40482,47856,12771,12055
28,1472,3860,6722,7534,39089,57328,12581,12450
28,1476,3772,6718,7586,43160,43920,12644,12444
29,1464,3932,6854,7576,39461,47871,14188,11887
27,1733,3839,6678,7837,46492,51230,11009,13060
29,1547,4000,5976,7683,45304,43039,13035,12243
28,1480,3895,6696,7578,40768,46541,16278,12455
27,1478,3739,6713,7655,41470,46773,12856,11804
28,1477,4104,6749,7570,45419,46171,12258,13988
27,1472,3720,6704,7513,39956,46515,12114,14839
29,1476,3823,6657,7551,43376,162230,12690,11534
28,1498,3966,5331,7584,38759,82216,11229,16083
28,1698,3806,6770,7528,41308,63751,17048,12623
28,1558,4119,6648,7374,42723,69282,12906,10986
29,1470,3728,6719,7604,39708,68669,12322,12519
28,1479,3875,6713,7475,39521,62746,12238,13398
29,1487,3996,6649,7556,46136,74098,12407,16362
30,1475,3866,5559,7483,40493,64343,12333,10587
28,1479,3717,6573,7525,40188,69242,11913,12992
30,1479,3918,6735,7400,45216,81017,12356,12409
28,1691,3832,6650,7484,42231,65734,12777,11535
28,1551,3973,5969,7617,41351,68856,12262,11411
28,1472,3881,6579,7674,44104,75976,11335,12597
29,1483,3765,6756,7497,39782,68423,13557,11825
27,1493,4083,6751,7585,40432,57149,12849,12565
28,1471,3805,6703,7713,43352,48278,12083,12373
27,1470,3791,6679,7539,39127,52033,13428,14120
28,1475,3994,6613,7483,40088,55111,12329,12131
28,1722,3817,6700,7666,43282,47508,13507,12482
27,1551,4083,6013,7412,39492,47512,11132,11555
29,1492,3707,6676,7669,44172,52676,12758,12168
27,1486,3890,6649,7533,39912,50137,12550,10840
27,1472,3837,6586,7500,40202,48179,12098,14402
29,1494,3806,5459,7502,43859,52449,12213,11914
27,1481,3782,5517,7740,39671,49078,11815,12244
29,1474,3967,6777,7371,40556,52024,12072,10981
28,1720,3837,6825,7428,43624,51501,15886,12439
27,1557,3997,5983,7649,39528,43732,12871,15675
28,1482,3838,6794,7538,40161,45675,12266,12051
30,1481,3716,6825,7560,43816,47825,12684,12118
27,1482,4102,6651,7514,39270,44923,11666,12667
28,1477,3755,5412,7708,39850,51156,12765,11450
