noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1432,3792,6735,7560,39422,48095,11565,16740
28,1433,4007,6787,7688,39365,43058,12120,17484
28,1448,3892,6789,7647,42516,41934,16168,18880
28,1427,3654,6842,7638,39441,47263,12114,18630
28,1729,4117,6088,7698,43124,43572,12080,17089
29,1452,3789,6862,7733,45002,42390,11998,17543
28,1432,4143,6814,7702,43375,46311,15294,18509
28,1441,3776,6941,7685,40538,42574,14818,17669
28,1431,3774,6839,7620,43171,42880,12014,18070
28,1443,3971,6760,7632,40150,46509,11874,16592
29,1435,3805,6813,7605,42329,43025,18055,17905
27,1432,3968,6797,7575,45156,47189,11116,18729
28,1768,4027,6748,7700,41203,42967,10922,19314
28,1437,3885,6823,7661,38916,47236,16035,17920
28,1429,3985,5604,7792,43344,48542,13699,17852
28,1438,3799,6843,7621,40724,42935,11169,17115
28,1433,3890,6825,7591,44747,44058,11046,18472
29,1428,4038,6817,7528,42741,51076,13549,17481
28,1440,3827,6741,7357,39234,43963,15860,18676
28,1424,3803,6260,7579,38787,43193,12119,17846
29,1758,4186,6645,7610,44750,45833,11906,17675
28,1439,3786,6793,7594,38738,46849,12810,16251
28,1451,4095,6873,7668,42464,43439,15408,17223
28,1447,3801,6796,7624,39749,45918,11495,17711
28,1431,3704,6831,7611,42080,43333,12010,18068
28,1427,4083,6822,7641,43945,45429,11389,16908
28,1442,3761,6966,7750,39534,46760,15566,19906
28,1439,3907,6676,7464,39568,43791,12275,16932
28,1763,3975,6158,7529,46419,42698,17456,18277
28,1430,3947,6984,7453,38733,48912,11113,20124
28,1432,3985,6679,7560,39284,44195,10277,19255
27,1440,3740,6813,7509,43341,45389,16236,19066
28,1438,3916,6727,7624,40400,42001,11648,20183
29,1439,4039,6808,7459,38855,44264,12779,23581
29,1439,3799,6830,7356,44511,46834,13971,17776
28,1437,3800,6935,7651,38656,42812,13000,18408
28,1756,4106,6075,7876,40896,43343,12976,17156
29,1437,3815,6750,7632,43195,48656,11416,16710
29,1433,4117,6887,7518,39332,42248,16494,17418
28,1422,3780,6765,7708,39622,42977,11250,16603
28,1430,3842,6778,7643,45387,45459,11784,18819
29,1434,4179,6764,7490,39419,44327,12455,13019
28,1426,3805,6680,7795,43333,41471,15804,11951
28,1456,3900,6888,7516,38709,45967,11093,11996
28,1739,4050,6116,7537,40802,43478,12271,12693
28,1452,3931,6911,7609,48648,43919,11643,13047
28,1432,4022,6729,7614,39475,43200,17286,12665
28,1428,3824,6764,7693,39517,43255,12286,13787
28,1427,3864,6786,7598,46352,42010,10719,18999
28,1429,4034,6797,7664,40022,49262,15921,12316
28,1428,3856,6840,7669,40438,42341,15887,15494
28,1419,3658,6880,7388,47664,46647,11583,12748
30,1767,4113,6024,7545,44505,41885,10900,13275
27,1439,3775,6797,7694,43971,44633,16351,12641
28,1428,4000,6727,7510,48774,47133,15678,13048
28,1443,3847,6739,7501,40480,42652,12083,13758
28,1424,3794,6789,7607,43621,42162,12680,13787
28,1440,4080,6830,7688,45482,46515,12374,13199
28,1436,3626,6822,7579,38805,41610,16162,13627
28,1434,3921,6817,7529,39752,43103,12268,14206
28,1750,4052,6046,7790,45767,45982,12499,12804
28,1455,3932,6234,7710,40545,42059,11963,13875
28,1436,4042,6885,7528,42701,41929,16687,11693
28,1426,3793,6880,7659,40059,46433,16497,15845
28,1431,3861,6706,7599,44952,42318,13436,12844
28,1449,3815,6841,7712,43486,43392,11213,12926
28,1428,3863,6847,7592,40454,46300,10131,11933
28,1425,3805,6774,7628,39592,42689,15447,13230
29,1739,4125,6139,7570,45381,42166,11580,13204
27,1453,3792,6880,7597,43197,46847,13069,12773
27,1433,4025,6791,7543,42655,41385,14289,12920
29,1444,3886,6752,7589,45314,45504,11749,12628
28,1435,3799,6842,7715,40956,42202,13716,13447
28,1424,4142,6290,7674,42467,43397,14062,13250
27,1437,3775,6967,7765,45291,47818,15774,12220
29,1430,3923,6773,7759,39350,46003,11532,13084
29,1740,4056,6062,7500,40751,44914,12488,12570
28,1439,3784,6944,7547,43722,48928,12200,13015
29,1433,4098,6731,7500,39328,44597,16587,12710
29,1440,3835,6720,7703,39848,44630,12343,12043
28,1442,3911,6769,7333,45748,46927,12706,12097
29,1438,3977,6795,7738,38837,44064,11850,13224
29,1450,3840,6466,7654,44627,43956,17085,13228
28,1434,3814,6838,7498,39566,48203,11963,13401
29,1762,4145,6197,7645,41065,42139,12621,12285
28,1464,5333,6614,7555,41426,45251,17157,13392
28,1462,4038,6787,7776,43986,46476,11664,14062
29,1432,3766,6927,7597,39708,42265,11486,14137
28,1435,3841,6764,7779,44549,41702,10773,13070
28,1437,4084,6899,7536,39324,48166,12198,13884
27,1446,3801,6815,7638,38318,42424,16807,13831
27,1432,3873,6762,7696,42716,45681,11285,15371
28,1736,3847,6085,7747,42716,41727,11657,13112
29,1436,3862,6909,7613,41176,45170,12231,12482
29,1450,4075,6813,7612,47029,47124,20522,12851
29,1439,3749,6819,7500,39982,46777,11962,12284
29,1445,3958,6203,7802,41873,44841,11582,12665
28,1436,3951,6888,7568,43924,47568,12248,13414
28,1422,3949,6650,7667,41668,41902,15932,11201
29,1433,3780,6718,7604,39568,42623,17118,19751
28,1779,3981,5964,7776,45075,45184,14638,12340
29,1440,3909,6703,7425,40695,44795,11725,13486
29,1429,3994,6656,7557,39702,42219,10644,11145
29,1447,3965,6247,7720,43103,46711,20339,13578
28,1437,3786,6255,7691,41546,41338,11753,12697
29,1442,4144,6673,7567,43282,44581,10803,12572
27,1435,3843,6750,7301,38862,46673,14071,13372
27,1437,3874,6684,7649,40537,42549,12146,13758
28,1770,4063,6087,7562,43443,41390,12029,13299
28,1443,3746,6684,7500,39358,48229,12098,13011
28,1450,4174,6679,7421,39497,41607,16967,13926
28,1444,3841,6779,7660,43655,45522,12310,12898
28,1458,3901,6799,7381,39080,46217,11392,12954
29,1431,3975,6747,7779,39520,44141,11362,13106
27,1447,3889,6848,7383,43813,45613,20933,13005
28,1431,3807,6811,7633,39277,41702,11629,12720
28,1768,4021,6075,7587,38360,43875,11838,11680
30,1438,3915,6913,7696,43579,50095,11524,14065
28,1434,3996,6743,7636,38961,42756,17571,12811
27,1428,3887,6702,7420,39858,42615,11700,13207
27,1441,3791,6476,7366,43565,46280,10135,10922
28,1434,4052,6833,7755,38894,44246,15788,13265
28,1444,3808,6759,7480,40009,41274,12192,12760
29,1424,3867,6821,7622,43450,45203,11505,12496
28,1764,3967,6094,7537,40646,41374,10560,12379
28,1455,3837,6825,7585,42980,44271,12547,12634
29,1443,4096,6706,7530,39586,45896,18604,12820
28,1431,3868,6889,7554,41282,42482,12116,12591
28,1439,3836,6267,7784,45321,41538,11448,12337
28,1427,4057,6752,7564,40794,49201,11739,12884
27,1460,3867,6724,7649,41695,41948,15739,12278
28,1427,3760,6739,7512,46632,46547,11544,13857
28,1766,4110,6107,7802,46707,42285,13980,12941
27,1430,3887,6826,7502,44105,45330,11789,13401
28,1441,3980,6635,7602,46948,48273,16043,10865
28,1443,3901,6641,7589,43076,44942,20647,13359
28,1435,3687,6865,7719,42933,43573,14131,13618
29,1445,4070,6870,7772,49325,48197,11942,13027
29,1447,3825,6792,7579,45625,42555,15664,11252
28,1474,3895,6822,7612,42463,45344,10795,13153
28,1754,4026,6092,7544,48579,47585,10162,13228
28,1444,3822,6952,7391,44828,45389,15924,12422
28,1448,4110,6690,7516,42406,44540,13767,12768
29,1434,3827,6836,7601,44704,48003,16551,13002
29,1439,3927,6818,7522,40255,42226,10114,13237
29,1441,3978,6934,7612,44051,43371,12364,13277
29,1452,3934,6780,7589,41260,44897,15757,12889
29,1424,3782,6577,7912,40047,43094,11778,12298
28,1771,4019,6095,7573,43170,42487,13317,12285
28,1440,3908,6770,7620,43787,47632,12092,12906
28,1458,4008,6720,7512,42224,42480,15723,13292
28,1434,3871,6844,7524,46946,45467,11368,12963
28,1448,3798,6188,7520,40414,41793,12243,11788
28,1428,4184,6806,7543,41596,44606,11823,13857
28,1442,3799,6868,7553,47341,45985,16907,13250
30,1432,3937,6792,7592,39770,42947,16637,12797
29,1786,4047,6135,7538,39967,42671,14360,11095
28,1439,3775,6724,7544,43473,49945,11782,13979
27,1468,4160,6851,7422,40223,47029,10126,13403
27,1430,3768,6937,7537,39866,44028,15250,12740
29,1439,3911,6573,7619,43610,49405,14296,13115
28,1437,3965,6934,7542,39756,44272,11076,13247
28,1430,3921,6869,7508,39429,42427,14997,12281
28,1434,3746,6870,7552,44143,46067,11937,13372
28,1761,4069,6135,7583,39131,42415,12010,13759
29,1442,3899,6916,7579,43397,45009,11798,15651
28,1439,4002,6785,7800,42855,46287,16935,11774
28,1427,3836,6902,7612,42845,41435,11489,11930
28,1435,3752,6841,7757,42377,41979,11676,11734
27,1427,4085,6711,7625,38681,47748,11609,11832
28,1432,3844,6764,7782,39580,41810,15279,11306
28,1422,3904,6853,7704,43636,46071,16233,13206
29,1754,3977,6109,7476,38885,43973,14125,12067
28,1440,3770,6890,7701,39062,43926,11195,12909
28,1434,4055,6691,7610,44078,47178,15080,10862
29,1450,3784,6740,7768,38935,43310,14831,12660
28,1428,3962,6822,7692,38686,41763,10137,11548
28,1428,3965,6818,7788,44378,45011,16222,11496
29,1434,3941,6765,7625,39436,42002,11230,11596
28,1439,3750,6765,7741,39306,42969,11215,12166
29,1763,4038,6219,7616,45887,45495,12033,12887
28,1438,3847,6718,7556,39109,42874,12946,15114
29,1449,4034,6762,7578,39409,47900,15247,11834
29,1431,3927,6653,7493,44487,46629,12403,11453
28,1455,3748,6844,7718,40382,42778,11372,12414
29,1427,4086,6780,7639,39906,42190,12157,12150
28,1430,3835,6798,7631,45980,46773,15814,16344
28,1438,3878,6700,7586,41285,42850,11921,12189
28,1774,4056,6111,7586,43940,41949,12149,14845
29,1443,3750,6820,7651,44734,44872,11745,12672
28,1454,4058,6735,7872,42103,42007,17954,12103
28,1435,3878,6697,7658,43126,45702,11478,12021
29,1445,3969,6784,7573,39999,42174,11768,10253
29,1433,4071,6687,7636,41002,41905,11147,13566
28,1438,3982,6920,7617,43995,45602,10062,16850
29,1433,3819,6719,7723,38811,42817,16059,10765
28,1778,4083,6089,7513,39219,42660,12342,14338
28,1444,3934,6600,7589,45325,44891,11933,12448
27,1461,4007,6692,7600,39625,42954,14166,12528
28,1428,3924,6819,7754,40300,42978,12719,12338
28,1437,3813,6195,7622,43026,45869,16099,12307
28,1440,3950,6842,7612,43732,42712,12378,12221
28,1450,3765,6690,7483,39188,42741,16293,12968
28,1434,3819,6800,7780,42763,46497,11948,12734
28,1760,4118,6081,7463,40348,43146,12005,12881
27,1444,3762,6937,7706,48171,43136,11730,12126
28,1436,4147,6750,7649,39105,48440,16172,17681
29,1453,3751,6737,7527,39807,42977,15880,12595
30,1428,3922,6753,7637,42469,42609,13645,13193
28,1428,3968,6870,7525,39982,46566,12618,11331
28,1436,3895,6824,7631,39624,43907,16442,14865
28,1438,3800,6774,7715,44081,43142,12278,13937
28,1787,4001,6163,7743,39727,47588,12853,12608
28,1460,3956,6775,7451,40418,43933,14810,10916
28,1430,4028,6879,7627,43425,49881,11467,12899
28,1424,3873,6765,7547,39085,45522,11494,12533
29,1424,3800,6606,7432,39111,43391,10559,12751
29,1427,4148,6608,7507,44439,44738,12347,13528
28,1442,3819,6733,7537,39562,42995,15758,13181
28,1421,3777,6817,7481,40626,43769,11309,13281
28,1768,4047,6724,7607,43237,50350,12482,13384
28,1444,3856,6663,7827,40994,42512,16362,12768
28,1433,4133,6845,7709,40096,44745,15345,12942
28,1425,3747,6223,7588,43512,47084,11662,13357
29,1453,3903,6701,7619,40035,41803,12472,13922
29,1438,4054,6680,7534,43109,45012,11862,12249
29,1434,3859,6277,7603,40182,49171,19034,11769
28,1445,3810,6709,7711,39993,43089,11007,11312
28,1758,4006,6110,7691,44792,41899,11653,13413
28,1440,3857,6859,7632,39083,46631,12843,11602
28,1435,3967,6853,7494,38353,44832,10115,12783
27,1428,3954,6868,7743,42628,46578,21464,11183
28,1452,3774,6704,7605,38738,41845,11354,18137
27,1428,4153,6656,7650,39496,45019,15109,12677
28,1436,3849,6745,7588,43345,50501,16933,13319
28,1435,3867,6791,7670,39089,42896,11855,13267
28,1739,4123,6368,7618,38382,44246,11612,12556
28,1452,3802,6653,7629,43282,48391,12929,13737
28,1442,4094,6678,7480,39488,46166,15464,12714
29,1447,3813,6797,7653,38843,42180,11646,13474
28,1434,3873,6730,7596,43358,46145,12506,12704
28,1445,4037,6742,7576,38767,42685,16589,12133
27,1448,3922,6834,7614,39693,44463,15021,13514
27,1440,3766,6752,7570,43919,45601,17112,11165
28,1756,4064,6676,7632,39250,42386,15014,11203
28,1434,3899,6686,7742,41356,41555,11721,11661
27,1450,3986,6832,7689,48597,51001,15707,12557
28,1430,3945,6776,7516,42103,41891,12031,11776
28,1434,3831,6761,7575,43937,42112,10250,11860
28,1428,4113,6829,7697,45954,44608,15622,11145
28,1442,3812,6726,7643,44909,45012,11137,11673
28,1420,3815,6691,7433,46087,47737,11504,12179
28,1760,4101,6761,7585,43058,43565,10735,11706
27,1442,3797,6759,7534,41791,42133,12384,15042
29,1436,4090,6684,7548,48018,49423,16046,11841
28,1420,3821,6625,7464,39550,41620,12038,11496
29,1415,3917,6842,7506,41502,42707,11810,12025
28,1432,4009,6721,7652,44299,44641,12072,11811
29,1438,3837,6892,7657,43019,44529,16423,11387
29,1434,3752,6629,7607,38962,42509,12080,11757
27,1787,4062,6085,7555,43486,48474,12191,14150
28,1442,3915,6820,7784,39269,43053,16956,12756
29,1438,4048,6915,7543,41439,45215,18077,12799
28,1441,3915,6678,7485,47485,47388,12437,10875
28,1431,3823,6721,7668,39192,42641,11552,14477
28,1472,4125,6773,7413,38669,42626,11443,11869
27,1425,3806,6795,7548,47729,49836,10090,12962
27,1434,3783,6875,7671,44229,42695,16210,11435
28,1770,4117,6321,7689,48066,42257,15060,13423
28,1524,3805,7013,7523,41841,45090,10651,13248
28,1440,4150,6644,7642,42033,44719,14272,11940
28,1430,3806,6915,7500,42824,46716,12327,13110
28,1456,3875,6763,7586,39640,42430,12359,11199
30,1439,3971,6814,7533,40134,42629,12057,15063
29,1433,3943,6755,7483,45459,49491,16547,12546
29,1433,3822,6888,7522,42572,42758,11394,12062
28,1759,4029,6395,7636,38795,42773,11830,12049
29,1437,3895,6862,7564,45212,44211,11602,12278
27,1442,4060,6757,7653,41230,46392,15205,13563
28,1451,3853,6924,7760,40153,46475,15087,12335
30,1440,3851,6218,7560,45233,47096,14959,12124
27,1445,4179,6714,7605,39570,43111,11771,10672
28,1450,3761,6642,7701,41783,47618,19250,13363
29,1438,3857,6935,7605,42448,45171,12480,13218
29,1788,4034,6614,7532,40319,42757,10273,16328
28,1445,3763,6781,7560,39407,42646,15117,11488
29,1446,4123,6222,7695,47744,50827,11966,11894
28,1435,3772,6863,7648,39651,42437,12003,11696
28,1452,3876,6285,7530,43393,46522,12164,11495
28,1429,3986,6859,7532,39983,46385,11757,11869
28,1469,3917,6795,7595,42569,45239,15331,12500
28,1432,3812,6808,7445,42674,47349,11869,12066
29,1768,3995,6227,7497,39340,42920,11895,12258
29,1448,3909,6808,7769,39809,43816,11528,13133
28,1447,4019,6648,7411,46606,46142,15849,17247
28,1442,3938,6683,7504,39334,47674,11388,13711
29,1448,3850,6687,7691,39864,47193,12158,14458
28,1435,4000,6773,7518,42908,48872,11657,12363
28,1442,3816,6704,7595,41138,45025,18863,12473
28,1435,3735,6734,7486,38509,46220,11303,11207
28,1771,4127,6110,7897,43431,47344,11670,13477
28,1441,3766,6827,7658,38223,45963,12086,12315
28,1474,4055,6900,7547,40406,43114,10168,12847
28,1433,3732,6672,7753,43808,46591,15267,11154
28,1445,3959,6117,7565,39999,45395,12715,12466
28,1434,4057,6896,7556,39204,44952,11135,12776
28,1458,3931,6777,7454,46858,47047,15325,12275
29,1435,3846,6823,7554,41875,43047,15350,12830
29,1779,3996,6103,7525,41166,48052,12003,12841
30,1467,3841,6733,7766,39668,47179,12727,12801
28,1489,4018,6682,7681,38939,42954,15651,13377
28,1435,3843,6706,7675,42801,45948,12602,16304
28,1460,3776,6753,7581,39482,42342,11742,12472
28,1447,4118,6822,7783,39672,42511,12666,16125
28,1462,3857,6730,7452,44108,47271,15555,19829
28,1421,3830,6378,7742,39207,43803,16451,13710
29,1783,4093,6054,7656,38954,42531,13730,2380111
28,1439,3808,6809,7584,43334,45515,12683,13465
28,1456,4148,6885,7554,40911,43768,15558,12212
28,1432,3841,6781,7594,38253,43037,12141,15098
28,1437,3901,6798,7633,43307,44974,11290,13980
27,1448,4011,6756,7485,39375,42819,16584,12961
29,1443,3907,6857,7571,38892,42231,11039,11039
28,1447,3840,6787,7678,43336,46326,14721,13905
29,1767,4056,6099,7485,41692,42445,10582,13032
28,1451,3856,6707,7525,41159,41950,784694,13818
28,1446,3985,6847,7629,46500,45237,14725,13595
29,1436,3862,6833,7700,43259,42638,12879,13227
28,1440,3797,6249,7489,46122,41971,16908,13679
28,1425,4159,6764,7490,43559,49110,12870,13696
28,1458,3766,6742,7521,42146,42914,14216,13441
29,1433,3812,6249,7754,43898,46344,12603,14653
29,1748,4068,6293,7689,39153,41972,13528,14300
30,1445,3762,6743,7649,40787,42658,12331,12394
28,1442,4081,6816,7531,45986,46271,13152,13159
28,1435,3800,6800,7542,38914,43024,11927,16746
27,1457,3913,6239,7828,40026,41723,12063,11972
28,1436,4035,6777,7666,42608,46165,10802,13580
27,1441,3904,6757,7830,38876,41793,12910,14154
28,1435,3844,6700,7780,39385,43315,12882,12326
27,1774,4028,6119,7683,44127,45311,12864,11269
27,1454,3854,6563,7495,42156,42972,11260,13867
28,1437,3980,6731,7523,39826,43760,13455,12527
28,1428,3932,6955,7690,43604,46874,12373,13741
28,1452,3744,6721,7561,39489,42471,12812,13631
29,1429,4147,6942,7622,41322,43144,12591,13967
28,1450,3786,6839,7524,44252,45631,12735,12430
28,1434,3745,6801,7618,39272,42556,12616,12921
28,1738,4076,6156,7510,44835,42593,16185,12744
28,1453,3776,6862,7581,38784,46447,13307,12724
28,1443,4044,6837,7677,43587,42199,12167,14364
27,1443,3831,6819,7422,43242,46485,12909,13596
28,1440,3943,6173,7627,42390,44349,12942,12724
28,1431,4007,6756,7423,38218,45072,12424,12916
28,1452,3955,6735,7601,43289,44388,13004,11167
28,1455,3737,6669,7583,38735,42919,11291,14512
29,1749,4060,6069,7532,42437,41732,13142,12720
29,1442,3851,6720,7574,43164,48108,12817,13593
29,1440,4044,6786,7406,40246,42276,11489,10831
28,1427,3871,6740,7638,38561,42301,11214,12665
29,1435,3764,6729,7744,46362,46002,13709,15823
28,1440,4175,6705,7667,40129,43949,12264,12609
29,1422,3643,6842,7528,38566,42328,12740,12532
29,1428,3813,6755,7443,42599,46219,12662,12839
30,1767,4123,6075,7576,42065,43269,13668,12543
28,1433,3839,6894,7779,42375,43386,13077,12422
29,1455,4113,6018,7604,43747,46045,12316,12195
28,1433,3837,6699,7775,40316,42611,13136,12799
28,1455,3917,6905,7439,45468,41293,12710,14697
28,1434,3986,6748,7588,42520,48817,14431,12621
27,1441,3814,6674,7596,39459,42778,12212,11927
28,1430,3933,6795,7671,44447,49833,13408,13286
28,1742,3974,6289,7680,42440,42485,14272,11361
29,1442,3888,6756,7682,38937,44862,10481,13281
28,1442,4042,6719,7760,43891,47396,13288,12388
28,1417,3831,6820,7632,40722,42591,13126,17314
29,1450,3764,6805,7780,41614,41874,12393,10857
29,1439,4122,6687,7694,41559,47078,11342,12990
28,1433,3850,6817,7655,45333,41728,13339,12283
28,1426,3847,6324,7621,38831,41490,11766,13438
30,1761,3983,6036,7563,44705,45078,12487,13148
29,1444,3759,6915,7578,39621,45059,12319,15549
28,1470,4121,6788,7511,39778,41279,12563,12343
28,1421,3802,6933,7676,43226,45299,12564,12738
28,1436,3924,6829,7627,42186,42238,12659,12700
28,1434,3991,6808,7689,38554,46785,12283,12590
28,1438,3786,6811,7288,44060,45058,12693,14412
27,1457,5378,6735,7571,39096,42673,12455,12328
29,1741,4078,6245,7690,43054,41840,13918,12220
29,1456,3771,6676,7508,39368,49883,16522,12337
30,1432,4062,6747,7776,39590,44405,12476,11383
29,1439,3917,6773,7492,43534,45563,10937,13323
28,1446,3788,6791,7656,39561,42903,12770,12360
29,1431,4025,6333,7527,39293,44184,11944,12121
29,1430,3942,6892,7442,47307,47176,12065,10752
29,1437,3802,6856,7673,39009,43801,11142,14262
28,1793,4122,6096,7670,39098,44536,13700,12316
28,1435,3853,6747,7551,43265,48299,12052,13752
28,1441,4212,6694,7715,38869,41454,12376,12059
28,1435,3804,6759,7733,39988,45043,12950,12889
28,1443,3960,6623,7509,42513,46827,12745,11820
28,1434,4040,6782,7742,39437,42479,13100,12178
28,1442,3827,6648,7605,39964,42971,13018,16783
29,1430,3949,6819,7773,42842,46773,12101,12121
28,1767,4037,6613,7485,39388,42337,13148,13693
28,1437,3894,6747,7555,40065,43213,12952,12186
28,1431,4066,6777,7633,49534,46705,13198,12995
29,1445,3930,6762,7483,41193,43002,12213,12435
28,1440,3843,6787,7557,49373,42608,12155,12938
28,1450,4031,6762,7598,42406,50297,10856,13985
28,1439,3868,6877,7738,42198,43457,12754,12674
28,1439,3663,6823,7764,43697,47743,11940,12480
28,1768,4089,6098,7631,39179,46806,12843,11168
28,1448,3752,6848,7597,39393,46462,11497,13249
28,1440,4104,6820,7571,44053,48266,12928,12954
28,1422,3733,6865,7705,40429,46979,16734,12267
28,1433,3882,6684,7563,40244,44299,13583,13112
28,1427,4019,6935,7539,44985,46418,12795,12380
29,1436,3733,6794,7610,39539,45687,12833,12947
28,1433,3905,6824,7615,39124,44024,12896,12082
28,1746,3883,6091,7431,43220,47519,12746,15270
28,1445,3899,6728,7492,39977,42919,13173,11004
28,1446,4051,6705,7442,39740,48068,12021,15692
